Geoid 2010,Year,Med Family Income Adj,Med Gross Rent Adj,Med Household Income Adj,Poverty Perc,Unemployment
16007,2015-2019,71001.149825935020,624.29541922277050,57412.920157962326,0.1684672518568535,0.0300187617260788
16009,2015-2019,55903.587938992500,682.59125633185770,50405.760537450040,0.1728422453960506,0.0802958267300581
16011,2015-2019,68526.226559576500,701.66989393119540,58796.121383914310,0.1117790594498669,0.0480968691205557
16013,2015-2019,75578.962925464980,988.90938223233450,60091.348892047120,0.1252575011195701,0.0201923841322839
16015,2015-2019,74922.869776909980,799.18293055003220,63220.245458338490,0.1072937968643490,0.0536287732819524
16017,2015-2019,69201.398345730830,904.11543734638920,53267.556177350685,0.1455602045560204,0.0341496885886202
16019,2015-2019,75529.146482844490,868.07801076986250,64247.312115769500,0.1048183184510653,0.0341823940873696
16021,2015-2019,64814.371622194260,649.73360268855400,46025.093359779910,0.1927855368006169,0.0325253780816241
16023,2015-2019,55977.782640767706,695.31034806474950,44656.731074182960,0.1803859787317841,0.0480480480480480
16025,2015-2019,64920.364053301690,904.11543734638920,42066.276057917350,0.1555343511450381,0.0237623762376237
16027,2015-2019,63805.323678051514,949.69218272258480,55258.094033548250,0.1340570916490861,0.0560020360817173
16029,2015-2019,69292.551836483220,604.15685731235860,62591.710341871425,0.0876401222885427,0.0383623468729851
16031,2015-2019,62035.250078557410,685.77102926508060,56107.093406718780,0.1426127128069124,0.0284537267675799
16033,2015-2019,61939.856890560720,627.47519215599350,48919.746653323855,0.1325301204819277,0.0330969267139479
16035,2015-2019,62034.190154246330,762.08557966243120,46546.576120828470,0.1277942886677865,0.0688073394495412
16037,2015-2019,56308.479025822900,644.43398113318240,43324.406215162555,0.1838857972417130,0.0364109232769830
16039,2015-2019,57576.148501867770,882.91695112490300,49662.753595386950,0.1529575396978711,0.0709067887406253
16041,2015-2019,68658.717098460800,720.74853153053300,60643.569458116835,0.1038515980034269,0.0151515151515151
16043,2015-2019,66381.999678273160,845.81960023730200,61544.505122530000,0.1296207007393121,0.0565439492689801
16045,2015-2019,59276.267096830970,789.64361175036340,48218.076759392660,0.1697026130477797,0.0296485108666487
16047,2015-2019,63306.099327535510,746.18671499631660,50032.667179951880,0.1626822934008124,0.0540430719219829
16049,2015-2019,54686.794829879200,722.86838015268170,44003.817698561190,0.1433990895295903,0.0531769008075575
16051,2015-2019,73230.170652124300,843.69975161515330,66826.107964613300,0.0685383400596595,0.0449537892791127
16053,2015-2019,64502.753874738410,818.26156814936990,56092.254466363730,0.1902455603704647,0.0357610117749672
16055,2015-2019,71767.475102841750,1052.50484089679300,60672.187414515840,0.1173911924433119,0.0412371134020618
16057,2015-2019,75270.524950942360,781.16421726176880,52103.759283791090,0.1807653159472916,0.0421292342727014
16059,2015-2019,60725.183630069560,696.37027237582380,41680.463608686296,0.1214396685655101,0.0448564593301435
16061,2015-2019,58516.301365790685,628.53511646706770,43666.761767639560,0.1618771421038755,0.0595084087968952
16063,2015-2019,57191.395976947795,677.29163477648610,53052.391542202610,0.1211491211491211,0.0365210843373494
16065,2015-2019,44957.749578528070,766.32527690672850,41506.636021670110,0.3086011219978801,0.0670082175103987
16067,2015-2019,60655.228625538650,743.00694206309360,56568.160482036100,0.1672276696424215,0.0367268691353042
16069,2015-2019,78205.455368307130,770.56497415102580,61589.021943595120,0.1332737030411449,0.0377103365384615
16071,2015-2019,64487.914934383370,792.82338468358640,57067.384832552100,0.1136363636363636,0.0114613180515759
16073,2015-2019,55146.801980885440,708.02943979764130,46422.564976432775,0.1609134826526131,0.0351008215085885
16075,2015-2019,65875.355857579650,779.04436863962030,53609.911729827690,0.1335543245954551,0.0544758257539492
16077,2015-2019,63474.627292996320,674.11186184326320,51748.684639581195,0.1143945363803519,0.0682459108855047
16079,2015-2019,54716.472710589274,710.14928841978990,41746.178915972900,0.1939031292957063,0.0813528336380255
16081,2015-2019,95310.513900424400,933.79331805647000,78663.342670691230,0.0449162207211158,0.0558828212068142
16083,2015-2019,66218.771334367720,847.93944885945060,56090.134617741580,0.1430602346307313,0.0329271516812074
16085,2015-2019,81609.932255477820,819.32149246044410,68338.619956516360,0.0721844293272864,0.0170975813177648
16087,2015-2019,51689.328878161040,723.92830446375590,43448.417359558250,0.1332931847836997,0.0415693601120971
17001,2015-2019,72948.230785378530,755.72603379598540,56168.569016761080,0.1245000465073016,0.0440290211222280
17003,2015-2019,48041.069399443250,557.52018762508870,39011.574193401175,0.2528080742308318,0.0711444984533804
17005,2015-2019,80853.146297370770,645.49390544425680,60722.003857136330,0.1415272531030761,0.0308375800339736
17007,2015-2019,83694.803375361000,905.17536165746360,73423.076876739830,0.1007241730471844,0.0617674892625755
17009,2015-2019,84793.944885945060,651.85345131070270,65349.633399286790,0.1161167512690355,0.0373460468812077
17011,2015-2019,74841.255604957260,720.74853153053300,60877.812730864260,0.1237896801078563,0.0499252615844544
17013,2015-2019,81692.606351741620,653.97329993285130,66784.770916481400,0.1160033869602032,0.0305973773676542
17015,2015-2019,72476.564466950470,668.81224028789170,55550.633143404760,0.1073916133617626,0.0564411891426109
17017,2015-2019,65041.195424764160,633.83473802243930,55511.415943895010,0.1477576838861406,0.0647684605757196
17019,2015-2019,87362.141491678120,934.85324236754450,55960.823851790520,0.2000998980422043,0.0478887792097567
17021,2015-2019,68761.529756635000,714.38898566408720,56000.041051300270,0.1229026980205960,0.0326952174199065
17023,2015-2019,70606.857982215380,728.16800170805320,59918.581229342000,0.1112190069269113,0.0553892215568862
17025,2015-2019,60711.404614025590,640.19428388888530,51406.329087104200,0.1649934860908881,0.0500945179584121
17027,2015-2019,85474.416293654770,856.41884334804510,70632.296165681170,0.0770119477006312,0.0258472142446869
17029,2015-2019,64877.967080858720,738.76724481879640,48970.623020255420,0.2078346028291621,0.0565453721878302
17031,2015-2019,85582.528573384350,1190.29500133645400,68534.705954065100,0.1436559657996820,0.0699215349430160
17033,2015-2019,67756.721509736560,676.23171046541190,52761.972280968240,0.1163798291009748,0.0532507739938080
17035,2015-2019,75286.423815608480,616.87594904525030,59574.105828242850,0.1387927000467945,0.0300197735035053
17037,2015-2019,85882.487153418380,985.72960929911120,67111.227604292290,0.1658390264945175,0.0632875945113413
17039,2015-2019,73540.728475269080,666.69239166574300,58918.012679687854,0.1130001278281989,0.0478135511773186
17041,2015-2019,73154.916026038030,767.38520121780280,60112.547378268600,0.1082607794361525,0.0390554041780199
17043,2015-2019,120832.431386782800,1394.86039337379630,98370.515386495940,0.0637480773618293,0.0406592763183574
17045,2015-2019,69016.971515603920,647.61375406640540,56861.759516203680,0.1200537728680811,0.0518056997807776
17047,2015-2019,75173.011914323520,524.66253398178500,54140.933809675920,0.1019959138771020,0.0530229550598124
17049,2015-2019,77600.238586683700,688.95080219830370,60081.809573247450,0.1062765989107467,0.0276308384918401
17051,2015-2019,61301.782455293986,648.67367837747970,49445.469111616720,0.1722991689750692,0.0565428109854604
17053,2015-2019,70767.966477498670,716.50883428623580,55213.577212483130,0.1387377584330794,0.0451241671714112
17055,2015-2019,57800.852455815526,675.17178615433760,45331.902860337310,0.1946060701368139,0.0749239054085694
17057,2015-2019,67121.826847403030,684.71110495400640,54737.671196810760,0.1468333384648542,0.0637820312987094
17059,2015-2019,59013.405867684540,465.30677256162350,46717.223934911430,0.2084988085782367,0.0471063257065948
17061,2015-2019,62535.534353384486,676.23171046541190,52874.324257942120,0.1307384446362709,0.0254988913525498
17063,2015-2019,93046.515571969660,1058.86438676323900,81985.145461598130,0.0761368626981275,0.0416131226850102
17065,2015-2019,66191.213302279800,645.49390544425680,57284.669316322340,0.0925306577480490,0.0299809212319433
17067,2015-2019,69588.270719272960,653.97329993285130,55710.681714376980,0.1362690512344637,0.0561680399210862
17069,2015-2019,71758.995708353160,425.02964874079970,54321.120942558555,0.1306729264475743,0.1358839050131926
17071,2015-2019,63998.229902667040,591.43776557946680,56892.497321224840,0.0780740740740740,0.0548063127690100
17073,2015-2019,80668.719467243830,719.68860721945870,63524.443735616820,0.1080986206326918,0.0454545454545454
17075,2015-2019,71186.636580373030,727.10807739697900,55858.011193616310,0.1245391535171803,0.0495946941783345
17077,2015-2019,63044.298022700150,732.40769895235050,39472.641268718500,0.2650818943155710,0.0859309182813816
17079,2015-2019,71570.329180981930,612.63625180095310,57507.253421647940,0.1369047619047619,0.0497620077888360
17081,2015-2019,65785.262291138320,743.00694206309360,52885.983425363935,0.1702858752288410,0.0716593584121855
17083,2015-2019,89551.945118357660,683.65118064293210,66804.909478391810,0.0986029657178276,0.0311131811830461
17085,2015-2019,79425.428250353670,709.08936410871560,61418.374129512160,0.0853133769878391,0.0378071833648393
17087,2015-2019,67221.459732644030,702.72981824226970,55936.445592635806,0.1077497298890089,0.0429109159347553
17089,2015-2019,100698.109173615110,1216.79310911331160,84151.630753434030,0.0939653646532183,0.0481747891533162
17091,2015-2019,77656.414575170640,940.15286392291600,62431.661770899200,0.1417289442187897,0.0518999590606274
17093,2015-2019,111623.808972169160,1498.73297585907900,102349.471250268900,0.0450261529629393,0.0443295967389721
17095,2015-2019,67100.628361181550,671.99201322111460,46773.399923398370,0.1817298137987644,0.0514930742939377
17097,2015-2019,114978.469416719370,1268.72940035595300,94785.851366442600,0.0793340807797610,0.0521354330793491
17099,2015-2019,75306.562377518890,823.56118970474140,61626.119294482720,0.1335454596803042,0.0580531806984495
17101,2015-2019,63946.293611424390,665.63246735466870,49430.630171261680,0.1624320751945953,0.0597743214394632
17103,2015-2019,80148.296630506350,735.58747188557340,61681.235358658590,0.1248589937796113,0.0350043755469433
17105,2015-2019,75290.663512852770,757.84588241813400,58465.424998859120,0.1500504421102605,0.0507276507276507
17107,2015-2019,78918.784429660140,730.28785033020190,60742.142419046744,0.0929981184194723,0.0560619872379216
17109,2015-2019,74700.285671584380,701.66989393119540,47135.894037785790,0.2194174038568309,0.0740968380796285
17111,2015-2019,106304.048854887180,1268.72940035595300,92000.370276939310,0.0697381011679272,0.0414771238023123
17113,2015-2019,98307.979852142550,895.63604285779470,71730.377751954150,0.1494048125676349,0.0318901633797898
17115,2015-2019,73093.440415995720,724.98822877483030,53504.979223031330,0.1695521744245323,0.0761908547127441
17117,2015-2019,71433.598944853350,743.00694206309360,58464.365074548050,0.1388295600170867,0.0661183313641734
17119,2015-2019,82258.605933855300,873.37763232523410,64377.682806031640,0.1323589056229165,0.0604731849555235
17121,2015-2019,64279.109845101730,684.71110495400640,50366.543337940300,0.1773316946606582,0.0951930039547707
17123,2015-2019,76924.006876218300,660.33284579929720,61968.474846959725,0.1057624113475177,0.0553884268271102
17125,2015-2019,65332.674610309594,703.78974255334400,51318.355369285026,0.1430603383740080,0.0660085457492264
17127,2015-2019,64685.060856243190,733.46762326342480,50326.266214119470,0.1674809599080327,0.0439355385920271
17129,2015-2019,96463.711550873240,829.92073557118730,79159.387248274010,0.0930482166446499,0.0489072290998013
17131,2015-2019,78712.099189000660,694.25042375367520,63369.694786199965,0.0964843750000000,0.0440467123635440
17133,2015-2019,107363.973165961480,924.25399925680120,90885.329901689140,0.0413210944187007,0.0286158298054766
17135,2015-2019,70827.322238918830,682.59125633185770,55908.887560547875,0.1658087239230561,0.0456907216494845
17137,2015-2019,66714.815911950500,763.14550397350560,54519.326788729450,0.1416381149395565,0.0554949053857350
17139,2015-2019,75945.696737096690,751.48633655168820,65138.708461382994,0.0724082712525238,0.0297479685993664
17141,2015-2019,79452.986282441600,789.64361175036340,64640.544035178070,0.0953357763084521,0.0581684099631274
17143,2015-2019,77459.268653310820,845.81960023730200,59188.293379011810,0.1563539362833651,0.0746219703909793
17145,2015-2019,68443.552463312700,610.51640317880450,55569.711781004095,0.1606785887946404,0.0613376458357398
17147,2015-2019,87646.201207046030,901.99558872424060,75094.577515304020,0.0518128368446839,0.0473556861389561
17149,2015-2019,66281.306868721100,602.03700869021000,50337.925381541290,0.1382124522837962,0.0598703269416471
17151,2015-2019,68074.698803058840,331.75630936626004,40336.479582244065,0.1533514716794459,0.1570370370370370
17153,2015-2019,50403.640688827894,550.10071744756860,36715.778135614215,0.2047330764997248,0.0909090909090909
17155,2015-2019,82099.617287194150,734.52754757449910,67451.463308147150,0.0847756976333451,0.0258129399932953
17157,2015-2019,73302.245505277360,720.74853153053300,57040.886724775240,0.1268837601433238,0.0482032039255303
17159,2015-2019,69482.278288165530,599.91716006806130,51823.939265667475,0.1473098810139679,0.0559947299077733
17161,2015-2019,74472.401944703400,792.82338468358640,58145.327856914680,0.1396201146280349,0.0572535514421007
17163,2015-2019,79519.761514039270,912.59483183498380,58485.563560769530,0.1476253395278190,0.0674555756851559
17165,2015-2019,57757.395559061480,659.27292148822290,46732.062875266470,0.2106251333475571,0.0761336070162343
17167,2015-2019,88281.095869379550,869.13793508093690,65622.033947232880,0.1453032709455742,0.0582491245622811
17169,2015-2019,68784.848091478630,712.26913704193850,55494.457154917820,0.1899087967049132,0.0748321074512312
17171,2015-2019,74149.125029825740,574.47897660227780,60540.756799942625,0.1303466450435840,0.0586558044806517
17173,2015-2019,69454.720256077600,692.13057513152660,56126.172044318110,0.1081319702602230,0.0441877521085441
17175,2015-2019,71993.238981100590,667.75231597681740,58197.264148157320,0.1545947969305633,0.0293657008613938
17177,2015-2019,66082.041098239130,690.01072650937800,51729.606001981860,0.1356054784613298,0.0701333333333333
17179,2015-2019,83589.870868564640,785.40391450606610,67256.437234909480,0.0826220027991817,0.0443291281785948
17181,2015-2019,64682.941007621040,648.67367837747970,53658.668248137110,0.1798001555675223,0.0644987906476753
17183,2015-2019,62697.702772978850,726.04815308590460,49302.379329621680,0.1891361871885452,0.0654219566840926
17185,2015-2019,75081.858423571130,670.93208891004030,53812.357273242890,0.1201329950126870,0.0344335414808206
17187,2015-2019,65362.352491019680,665.63246735466870,53324.792090148700,0.1289718459329546,0.0773159972138379
17189,2015-2019,83330.189412351440,758.90580672920830,65464.105224882810,0.0708655723479644,0.0470446320868516
17191,2015-2019,65119.629823783660,663.51261873252010,53262.256555795320,0.1327281648675171,0.0289855072463768
17193,2015-2019,64797.412833217066,585.07821971302100,52243.669292852900,0.1398295665061133,0.0659012268008807
17195,2015-2019,72245.500967136260,736.64739619664770,57481.815238182160,0.1066462558999872,0.0449107240263282
17197,2015-2019,107985.088812251040,1246.47098982339230,92172.078015333360,0.0674811399091888,0.0469449413527548
17199,2015-2019,70960.872702114200,779.04436863962030,53774.199998044210,0.1386092684510831,0.0568515977259360
17201,2015-2019,70951.333383314530,846.87952454837640,57754.215786128254,0.1555647585522417,0.0814843522914446
17203,2015-2019,89939.877416210860,803.42262779432950,77170.969240698600,0.0703761713876131,0.0372148239909156
18001,2015-2019,69540.574125274620,661.39277011037150,55650.266028645750,0.1679981541833703,0.0357809583074051
18003,2015-2019,72865.556689114750,819.32149246044410,58144.267932603600,0.1325869743805284,0.0490186367783135
18005,2015-2019,82411.235034650000,993.14907947663160,67232.058975754770,0.1335013523481681,0.0421765786397576
18007,2015-2019,60554.535815986594,750.42641224061380,52453.534306445620,0.1349428504781898,0.0322057460611677
18009,2015-2019,56454.748580751150,682.59125633185770,46112.007153288000,0.1277947154471544,0.0583756345177665
18011,2015-2019,108556.388015920080,1071.58347849613070,88055.331991120720,0.0595094491355046,0.0192131222757513
18013,2015-2019,81048.172370608440,891.39634561349750,64687.180704865340,0.0903890160183066,0.0451525423728813
18015,2015-2019,69057.248639424740,732.40769895235050,58090.211792738820,0.0962787652953321,0.0310334126409434
18017,2015-2019,67609.392030497230,688.95080219830370,52376.159831737190,0.1455529271011773,0.0460876579725732
18019,2015-2019,74180.922759157970,895.63604285779470,58963.589425064050,0.1007576022064727,0.0487565765824646
18021,2015-2019,70446.809411243160,710.14928841978990,58971.008895241570,0.1263302572157863,0.0413506825257443
18023,2015-2019,68719.132784192030,769.50504983995140,57539.051150980170,0.1246538277892726,0.0386855768013169
18025,2015-2019,60309.693300128430,713.32906135301290,44158.566647978040,0.1792917108945286,0.0369614512471655
18027,2015-2019,70023.899611124500,733.46762326342480,56842.680878604350,0.1194249907851087,0.0363720683715383
18029,2015-2019,83270.833650931280,788.58368743928910,72772.283349740200,0.0912112259970457,0.0371796367596157
18031,2015-2019,70327.037964091770,838.40013005978180,61421.553902445380,0.1145525112400568,0.0381906628911638
18033,2015-2019,72787.122290095240,743.00694206309360,59801.989555123830,0.1134753442391432,0.0354632158688935
18035,2015-2019,63276.421446825430,770.56497415102580,46119.426623465520,0.2186566194621281,0.0659266733938782
18037,2015-2019,78932.563445704120,699.55004530904680,64301.368255634290,0.0904463492520828,0.0197110782351405
18039,2015-2019,71618.025774980270,858.53869197019380,60437.944141768420,0.1238620469964013,0.0450483258203578
18041,2015-2019,57501.953800092570,747.24663930739090,48942.005063856410,0.1900837315330323,0.0504479019330504
18043,2015-2019,86934.991994315180,843.69975161515330,68331.200486338830,0.0981899854670366,0.0384262814954289
18045,2015-2019,70313.258948047790,714.38898566408720,56042.438023743240,0.1112139727211010,0.0434180719859048
18047,2015-2019,75545.045347510600,716.50883428623580,66204.992318323760,0.0905805086613479,0.0254398068299413
18049,2015-2019,68594.061715485250,731.34777464127610,55152.101602440816,0.1240349451442503,0.0424876847290640
18051,2015-2019,75609.700730486130,698.49012099797240,58785.522140803565,0.0931062894809118,0.0293687474404727
18053,2015-2019,59058.982613060740,741.94701775201930,47014.002742012240,0.1799674668506925,0.0718115664496361
18055,2015-2019,65888.074949312530,674.11186184326320,54705.873467478530,0.1426725496375669,0.0477677385065107
18057,2015-2019,123565.976185043440,1246.47098982339230,104055.949391098560,0.0457764242073204,0.0275342982441325
18059,2015-2019,92949.002535350820,948.63225841151040,78510.713569896530,0.0665069387425464,0.0247193813918682
18061,2015-2019,77750.747838856240,775.86459570639740,61170.351840720770,0.1099560277558905,0.0518238313969197
18063,2015-2019,99161.218922557380,1140.47855871596100,86842.778579251710,0.0500449225086725,0.0360497729498708
18065,2015-2019,64038.507026487860,764.20542828457990,52818.148269455180,0.1508270004470272,0.0553440563433901
18067,2015-2019,68400.095566558670,741.94701775201930,55511.415943895010,0.1489587970519859,0.0513253505270699
18069,2015-2019,69978.322865748310,745.12679068524220,56845.860651537570,0.1090092152710205,0.0278271785751647
18071,2015-2019,65819.179869092710,812.96194659399830,54321.120942558555,0.1462811267474153,0.0434059076411038
18073,2015-2019,78401.541365855880,843.69975161515330,67720.684083160030,0.0817183063819281,0.0392738051130048
18075,2015-2019,63686.612155211190,717.56875859731010,50513.872817179625,0.1410012210012210,0.0376301040832666
18077,2015-2019,65480.004089548930,786.46383881714040,55877.089831215650,0.1348318393206173,0.0421642537861098
18079,2015-2019,68260.185557496850,756.78595810705970,57438.358341428110,0.1092138939670932,0.0305786858862220
18081,2015-2019,92175.257788266580,1012.22771707596920,76780.917094223260,0.0742282804709875,0.0334695179555130
18083,2015-2019,67480.081264546160,698.49012099797240,50219.213858700960,0.1551793747837120,0.0409516791241183
18085,2015-2019,74552.956192345050,835.22035712655880,65043.315273386310,0.0981976382846488,0.0366614096809414
18087,2015-2019,76525.475335254350,751.48633655168820,68362.998215671060,0.0641081777205409,0.0203677839851024
18089,2015-2019,74004.975323519630,939.09293961184160,59491.431731979060,0.1556723223709736,0.0694514385825338
18091,2015-2019,71343.505378412020,791.76346037251200,56873.418683625500,0.1519118930634421,0.0613105323298790
18093,2015-2019,69505.596623009170,727.10807739697900,56822.542316693936,0.1241525897751426,0.0438002926115581
18095,2015-2019,65322.075367198860,820.38141677151850,52489.571733022145,0.1653227117541863,0.0564147137445266
18097,2015-2019,66433.935969515800,942.27271254506460,51211.303013866520,0.1779538348708843,0.0629532582186120
18099,2015-2019,67873.313183954730,799.18293055003220,55813.494372551190,0.1297579372039993,0.0491478041302191
18101,2015-2019,70238.004321961520,572.35912798012920,55885.569225704240,0.1169566976932416,0.0254763877381938
18103,2015-2019,64667.042142954930,756.78595810705970,53692.585826091490,0.1527927281425666,0.0494157135753356
18105,2015-2019,81692.606351741620,975.13036618836840,52825.567739632700,0.2350518620584070,0.0543346800133810
18107,2015-2019,71031.887630956170,724.98822877483030,58849.117599468020,0.1143588765697785,0.0380826647709962
18109,2015-2019,78319.927193903160,887.15664836920020,68190.230552965950,0.1054221262439081,0.0512325343632852
18111,2015-2019,69782.236868199560,749.36648792953950,58673.170163829690,0.1282573882661231,0.0786432537895842
18113,2015-2019,70778.565720609420,754.66610948491110,60192.041701599180,0.0743972593885333,0.0394560669456066
18115,2015-2019,77467.748047799410,709.08936410871560,63731.128976276310,0.0714905431199028,0.0167672702883970
18117,2015-2019,61830.684686520064,660.33284579929720,50788.393213747870,0.1484415719795684,0.0367337906616508
18119,2015-2019,66219.831258678800,737.70732050772210,52511.830143554704,0.1539362584801601,0.0542098066028521
18121,2015-2019,63634.675863968540,656.09314855500000,55771.097400108214,0.1450747040941724,0.0600340618790803
18123,2015-2019,70746.767991277190,605.21678162343290,55484.917836118155,0.1193073593073593,0.0304574406485234
18125,2015-2019,66893.943120522060,610.51640317880450,53201.840870064080,0.1173258315406255,0.0369865348559740
18127,2015-2019,91255.243486254080,988.90938223233450,75415.734581559530,0.0988550361375416,0.0436607089485324
18129,2015-2019,82797.047483881060,729.22792601912750,68042.901073726620,0.0893140050697084,0.0412092160197927
18131,2015-2019,61725.752179723706,691.07065082045220,52551.047343064456,0.1224440508774754,0.0638955685331501
18133,2015-2019,77906.556712584180,834.16043281548460,64705.199418153610,0.1134298427022623,0.0311860043297642
18135,2015-2019,63413.151682954010,726.04815308590460,50914.524206765720,0.1474290852611788,0.0498788537054056
18137,2015-2019,75266.285253698060,734.52754757449910,59707.656291438216,0.1191466475439225,0.0521243382652368
18139,2015-2019,68346.039426693870,751.48633655168820,57602.646609644630,0.1446660141913384,0.0461596670450246
18141,2015-2019,72335.594533577590,840.51997868193040,55931.145971080440,0.1551520227694861,0.0453578128591661
18143,2015-2019,63692.971701077640,836.28028143763320,51618.313949319054,0.1487294147998452,0.0502295942273451
18145,2015-2019,78609.286530826440,848.99937317052490,64023.668086132820,0.1125677289007255,0.0355794680435631
18147,2015-2019,78859.428668239980,750.42641224061380,60738.962646113520,0.0929597058677398,0.0294921875000000
18149,2015-2019,63332.597435312370,738.76724481879640,54257.525483894100,0.1483023001095290,0.0496101364522417
18151,2015-2019,75153.933276724190,829.92073557118730,61771.328925099900,0.0932577765591201,0.0322509631260319
18153,2015-2019,65331.614685998530,706.96951548656690,53255.897009928870,0.1200217332246672,0.0487210718635809
18155,2015-2019,65052.854592185980,719.68860721945870,52342.242253782810,0.1897416485284375,0.0608894430590191
18157,2015-2019,79188.005204673030,901.99558872424060,56313.778647378260,0.1871780030602245,0.0408577252666785
18159,2015-2019,80261.708531791300,845.81960023730200,61600.681111016940,0.0853666733884519,0.0322580645161290
18161,2015-2019,64178.417035549670,844.75967592622770,53393.687170368530,0.0737811016827268,0.0145137880986937
18163,2015-2019,70359.895617735060,836.28028143763320,52686.717654881960,0.1667516018391805,0.0461900749670533
18165,2015-2019,64007.769221466704,706.96951548656690,53253.777161306720,0.1494885916601101,0.0665839536807278
18167,2015-2019,64408.420611052800,790.70353606143770,47940.376589891190,0.1905702420743441,0.0698764298557710
18169,2015-2019,67824.556665645300,748.30656361846510,57510.433194581165,0.1152628892291985,0.0456049302627311
18171,2015-2019,75832.284835811750,784.34399019499190,64181.596808482890,0.1176470588235294,0.0398647016187484
18173,2015-2019,92905.545638596780,916.83452907928100,77885.358226362690,0.0689745392703546,0.0331879327700332
18175,2015-2019,64748.656314907650,714.38898566408720,50858.348218278780,0.1191461555216728,0.0554912402562321
18177,2015-2019,61869.901886029820,729.22792601912750,49303.439253932760,0.1636415156714890,0.0518658478979688
18179,2015-2019,76068.647957181310,744.06686637416800,62786.736415109095,0.0841805017187157,0.0283845832753582
18181,2015-2019,69348.727824970160,748.30656361846510,57846.429201191720,0.0923490609638250,0.0395812053115423
18183,2015-2019,79080.952849254520,765.26535259565420,65440.786890039180,0.0965618801466610,0.0360824742268041
19001,2015-2019,77804.803978721040,620.05572197847320,56560.741011858580,0.1087552286167604,0.0420765027322404
19003,2015-2019,71055.205965799820,581.89844677979800,52206.571941965300,0.1407982261640798,0.0390355912743972
19005,2015-2019,72930.212072090270,657.15307286607420,55345.007827056340,0.1095707613611090,0.0294667241627138
19007,2015-2019,56280.920993734960,661.39277011037150,42573.979802921940,0.1765088661135513,0.0650204299165038
19009,2015-2019,65677.150011408750,616.87594904525030,55174.360012973375,0.1166697434004061,0.0175794455713319
19011,2015-2019,85859.168818574750,678.35155908756050,71787.613664752160,0.0880903164255048,0.0299020324608860
19013,2015-2019,76738.520121780280,848.99937317052490,56747.287690607656,0.1581362097274705,0.0438117614539423
19015,2015-2019,82103.856984438460,786.46383881714040,67835.155908756050,0.0761276382297333,0.0277220877981334
19017,2015-2019,91186.348406034250,700.60996962012110,74613.371878076290,0.0738821312317971,0.0229449766094898
19019,2015-2019,82350.819348918770,718.62868290838450,68722.312557125250,0.0869273207004077,0.0222180905456911
19021,2015-2019,73939.260016233020,748.30656361846510,60548.176270120144,0.1293270998581709,0.0507525697503671
19023,2015-2019,74892.131971888830,633.83473802243930,60537.577027009400,0.1031093139988845,0.0287255563047875
19025,2015-2019,72151.167703450660,623.23549491169630,55458.419728341294,0.1256654835847382,0.0230978260869565
19027,2015-2019,84800.304431811510,658.21299717714850,62760.238307332240,0.0857918279137558,0.0203705410636925
19029,2015-2019,70405.472363111260,684.71110495400640,53194.421399886560,0.1384579402822172,0.0242034313725490
19031,2015-2019,89006.084098154390,762.08557966243120,71857.568669283060,0.0691934773027765,0.0308822050095563
19033,2015-2019,76568.932232008390,749.36648792953950,57196.695598503170,0.1014651839832005,0.0397004069616417
19035,2015-2019,77446.549561577920,582.95837109087230,59938.719791252410,0.1109776381445204,0.0322473404255319
19037,2015-2019,82498.148828158100,667.75231597681740,63631.496091035326,0.0669424278237379,0.0167420814479638
19039,2015-2019,67435.564443481040,829.92073557118730,57688.500478841650,0.1291278113000548,0.0302584576591720
19041,2015-2019,71672.081914845070,741.94701775201930,53548.436119785380,0.1085080924491466,0.0420455887563481
19043,2015-2019,72033.516104921410,686.83095357615500,56337.096982221900,0.1152556095304186,0.0242671534414259
19045,2015-2019,72230.662026781220,723.92830446375590,54785.367790809105,0.1308109052778748,0.0454604214245701
19047,2015-2019,75637.258762574070,668.81224028789170,59096.079963948340,0.1769879947699988,0.0665712240515390
19049,2015-2019,117790.448613999510,1107.62090507265770,93781.043119544160,0.0522157929385676,0.0272993507956337
19051,2015-2019,85009.109521093150,668.81224028789170,67203.441019355760,0.0988272799726744,0.0302330948534502
19053,2015-2019,59581.525298420376,600.97708437913560,47126.354718986120,0.1842469545957918,0.0475448168355417
19055,2015-2019,80556.367490269960,658.21299717714850,67570.174830987470,0.0917976800329741,0.0197988353626257
19057,2015-2019,70905.756637938340,824.62111401581570,54339.139655846820,0.1611430942378507,0.0520159283225485
19059,2015-2019,83629.088068074390,894.57611854672040,63562.601010815495,0.0823571175008874,0.0194950463406839
19061,2015-2019,84428.270998624430,829.92073557118730,66808.089251325040,0.1141600986542276,0.0387300500294850
19063,2015-2019,74890.012123266690,735.58747188557340,54652.877251924816,0.1241614687536777,0.0357434640522875
19065,2015-2019,66397.898542939280,648.67367837747970,54191.810176607490,0.1135793435082584,0.0306748466257668
19067,2015-2019,73738.934321439970,571.29920366905480,53426.544824011835,0.1450597455993832,0.0223964165733482
19069,2015-2019,68106.496532391070,740.88709344094500,59799.869706501680,0.1364729458917835,0.0346101497180633
19071,2015-2019,74310.233525109030,700.60996962012110,60150.704653467280,0.1056213017751479,0.0360520094562647
19073,2015-2019,73923.361151566900,676.23171046541190,56228.984702492320,0.0828140931233714,0.0454163162321278
19075,2015-2019,85522.112887653110,670.93208891004030,72115.130276874130,0.0559642886666115,0.0221698113207547
